year,place,total_15_19,total_20_24,total_25_29,m_15_19,m_20_24,m_25_29,f_15_19,f_20_24,f_25_29,city_county
2017,児玉郡,-26.0,-119.0,-72.0,-14.0,-48.0,-15.0,-12.0,-71.0,-57.0,county
2017,大里郡,-4.0,-75.0,-35.0,-4.0,-41.0,-20.0,0.0,-34.0,-15.0,county
2017,南埼玉郡,41.0,-4.0,25.0,27.0,-17.0,24.0,14.0,13.0,1.0,county
2017,北葛飾郡,-33.0,-190.0,-154.0,-18.0,-99.0,-74.0,-15.0,-91.0,-80.0,county
2017,千葉市,530.0,834.0,-207.0,265.0,489.0,-38.0,265.0,345.0,-169.0,city
2017,銚子市,-52.0,-226.0,-122.0,-9.0,-96.0,-71.0,-43.0,-130.0,-51.0,city
2017,市川市,355.0,2205.0,560.0,190.0,1219.0,193.0,165.0,986.0,367.0,city
2017,船橋市,411.0,1435.0,594.0,293.0,654.0,202.0,118.0,781.0,392.0,city
2017,館山市,-86.0,-47.0,-17.0,-35.0,-3.0,-20.0,-51.0,-44.0,3.0,city
2017,木更津市,22.0,-45.0,123.0,36.0,-28.0,92.0,-14.0,-17.0,31.0,city
2017,松戸市,211.0,912.0,121.0,143.0,467.0,103.0,68.0,445.0,18.0,city
2017,野田市,70.0,-199.0,-179.0,48.0,-115.0,-111.0,22.0,-84.0,-68.0,city
2017,茂原市,-8.0,-70.0,-44.0,-8.0,-7.0,-17.0,0.0,-63.0,-27.0,city
2017,成田市,200.0,577.0,-357.0,93.0,249.0,-148.0,107.0,328.0,-209.0,city
2017,佐倉市,22.0,-253.0,-252.0,4.0,-127.0,-137.0,18.0,-126.0,-115.0,city
2017,東金市,115.0,-128.0,-110.0,81.0,-43.0,-57.0,34.0,-85.0,-53.0,city
2017,旭市,-24.0,-79.0,-54.0,-25.0,-30.0,-18.0,1.0,-49.0,-36.0,city
2017,習志野市,367.0,28.0,7.0,314.0,-65.0,-39.0,53.0,93.0,46.0,city
2017,柏市,120.0,438.0,90.0,41.0,220.0,12.0,79.0,218.0,78.0,city
2017,勝浦市,174.0,-346.0,-11.0,161.0,-251.0,-9.0,13.0,-95.0,-2.0,city
2017,市原市,119.0,-78.0,-265.0,115.0,37.0,-127.0,4.0,-115.0,-138.0,city
2017,流山市,80.0,297.0,743.0,32.0,161.0,316.0,48.0,136.0,427.0,city
2017,八千代市,39.0,149.0,204.0,33.0,18.0,110.0,6.0,131.0,94.0,city
2017,我孫子市,-7.0,-69.0,6.0,-4.0,-35.0,-8.0,-3.0,-34.0,14.0,city
2017,鴨川市,6.0,23.0,-71.0,-13.0,19.0,-23.0,19.0,4.0,-48.0,city
2017,鎌ケ谷市,25.0,129.0,60.0,12.0,36.0,39.0,13.0,93.0,21.0,city
2017,君津市,88.0,-157.0,-86.0,90.0,-91.0,-51.0,-2.0,-66.0,-35.0,city
2017,富津市,23.0,-108.0,-63.0,36.0,-26.0,-35.0,-13.0,-82.0,-28.0,city
2017,浦安市,219.0,1058.0,-261.0,61.0,362.0,-100.0,158.0,696.0,-161.0,city
2017,四街道市,35.0,-75.0,87.0,28.0,-35.0,51.0,7.0,-40.0,36.0,city
2017,袖ケ浦市,-18.0,-31.0,72.0,-15.0,-3.0,47.0,-3.0,-28.0,25.0,city
2017,八街市,-54.0,-253.0,-183.0,-19.0,-121.0,-75.0,-35.0,-132.0,-108.0,city
2017,印西市,276.0,-437.0,49.0,140.0,-265.0,32.0,136.0,-172.0,17.0,city
2017,白井市,-8.0,-72.0,-14.0,-5.0,-69.0,-27.0,-3.0,-3.0,13.0,city
2017,富里市,-20.0,33.0,-3.0,-1.0,19.0,12.0,-19.0,14.0,-15.0,city
2017,南房総市,-82.0,-136.0,-33.0,-40.0,-55.0,-12.0,-42.0,-81.0,-21.0,city
2017,匝瑳市,-33.0,-74.0,-48.0,-17.0,-26.0,-21.0,-16.0,-48.0,-27.0,city
2017,香取市,-72.0,-179.0,-69.0,-40.0,-54.0,-14.0,-32.0,-125.0,-55.0,city
2017,山武市,-49.0,-188.0,-96.0,-26.0,-90.0,-51.0,-23.0,-98.0,-45.0,city
2017,いすみ市,-29.0,-83.0,-66.0,-19.0,-34.0,-35.0,-10.0,-49.0,-31.0,city
2017,大網白里市,-40.0,-67.0,10.0,-17.0,-40.0,-15.0,-23.0,-27.0,25.0,city
2017,印旛郡,120.0,-165.0,-85.0,68.0,-107.0,-17.0,52.0,-58.0,-68.0,county
2017,香取郡,-39.0,-88.0,-31.0,-15.0,-40.0,-19.0,-24.0,-48.0,-12.0,county
2017,山武郡,-62.0,-147.0,-77.0,-30.0,-71.0,-38.0,-32.0,-76.0,-39.0,county
2017,長生郡,2.0,-163.0,-49.0,5.0,-61.0,-23.0,-3.0,-102.0,-26.0,county
2017,夷隅郡,-17.0,-52.0,-22.0,-14.0,-22.0,-1.0,-3.0,-30.0,-21.0,county
2017,安房郡,-17.0,-24.0,-15.0,-12.0,-8.0,-8.0,-5.0,-16.0,-7.0,county
2017,特別区部,9801.0,51374.0,19966.0,4434.0,23602.0,10216.0,5367.0,27772.0,9750.0,Tokyo
2017,八王子市,2105.0,-1413.0,-994.0,1162.0,-787.0,-511.0,943.0,-626.0,-483.0,city
2017,立川市,301.0,274.0,44.0,134.0,183.0,35.0,167.0,91.0,9.0,city
2017,武蔵野市,218.0,549.0,224.0,103.0,259.0,121.0,115.0,290.0,103.0,city
2017,三鷹市,288.0,564.0,41.0,124.0,273.0,55.0,164.0,291.0,-14.0,city
2017,青梅市,-47.0,-98.0,-156.0,-20.0,10.0,-70.0,-27.0,-108.0,-86.0,city
2017,府中市,392.0,371.0,-160.0,273.0,136.0,-194.0,119.0,235.0,34.0,city
2017,昭島市,16.0,59.0,27.0,5.0,25.0,2.0,11.0,34.0,25.0,city
2017,調布市,454.0,925.0,238.0,220.0,291.0,99.0,234.0,634.0,139.0,city
2017,町田市,377.0,-317.0,-388.0,221.0,-169.0,-202.0,156.0,-148.0,-186.0,city
2017,小金井市,225.0,429.0,71.0,114.0,160.0,44.0,111.0,269.0,27.0,city
2017,小平市,345.0,-8.0,-78.0,197.0,61.0,-54.0,148.0,-69.0,-24.0,city
2017,日野市,288.0,79.0,136.0,173.0,-9.0,91.0,115.0,88.0,45.0,city
2017,東村山市,96.0,-80.0,-29.0,32.0,-58.0,-13.0,64.0,-22.0,-16.0,city
2017,国分寺市,226.0,362.0,-38.0,111.0,157.0,-36.0,115.0,205.0,-2.0,city
2017,国立市,170.0,21.0,-79.0,56.0,39.0,-32.0,114.0,-18.0,-47.0,city
2017,福生市,24.0,62.0,-66.0,12.0,40.0,-52.0,12.0,22.0,-14.0,city
2017,狛江市,115.0,374.0,49.0,76.0,99.0,13.0,39.0,275.0,36.0,city
2017,東大和市,5.0,10.0,3.0,-2.0,-13.0,32.0,7.0,23.0,-29.0,city
2017,清瀬市,68.0,48.0,51.0,16.0,6.0,16.0,52.0,42.0,35.0,city
2017,東久留米市,19.0,-109.0,-26.0,-6.0,-80.0,2.0,25.0,-29.0,-28.0,city
2017,武蔵村山市,5.0,-58.0,9.0,-2.0,-48.0,3.0,7.0,-10.0,6.0,city
2017,多摩市,224.0,-54.0,-131.0,109.0,-49.0,-52.0,115.0,-5.0,-79.0,city
2017,稲城市,99.0,85.0,-57.0,52.0,64.0,-26.0,47.0,21.0,-31.0,city
2017,羽村市,77.0,-163.0,-164.0,91.0,-128.0,-98.0,-14.0,-35.0,-66.0,city
2017,あきる野市,-21.0,-133.0,-146.0,-15.0,-72.0,-69.0,-6.0,-61.0,-77.0,city
2017,西東京市,254.0,227.0,-102.0,126.0,100.0,-36.0,128.0,127.0,-66.0,city
2017,西多摩郡,24.0,-119.0,-92.0,28.0,-57.0,-61.0,-4.0,-62.0,-31.0,county
2017,大島支庁,-39.0,17.0,25.0,-23.0,18.0,8.0,-16.0,-1.0,17.0,county
2017,三宅支庁,-4.0,8.0,12.0,-4.0,2.0,8.0,0.0,6.0,4.0,county
2017,八丈支庁,-44.0,16.0,16.0,-22.0,4.0,8.0,-22.0,12.0,8.0,county
2017,小笠原支庁,-7.0,10.0,22.0,-3.0,4.0,9.0,-4.0,6.0,13.0,county
2017,横浜市,1774.0,5197.0,-349.0,949.0,2245.0,-308.0,825.0,2952.0,-41.0,city
2017,川崎市,1523.0,6815.0,2543.0,847.0,3288.0,1007.0,676.0,3527.0,1536.0,city
2017,相模原市,517.0,162.0,-288.0,237.0,158.0,-15.0,280.0,4.0,-273.0,city
2017,横須賀市,541.0,-838.0,-410.0,455.0,-599.0,-226.0,86.0,-239.0,-184.0,city
2017,平塚市,130.0,-234.0,-198.0,76.0,-136.0,-126.0,54.0,-98.0,-72.0,city
2017,鎌倉市,-21.0,-50.0,124.0,-3.0,-25.0,85.0,-18.0,-25.0,39.0,city
2017,藤沢市,155.0,148.0,46.0,98.0,109.0,-67.0,57.0,39.0,113.0,city
2017,小田原市,-21.0,-203.0,-145.0,-31.0,-84.0,-36.0,10.0,-119.0,-109.0,city
2017,茅ヶ崎市,11.0,-38.0,9.0,-2.0,-65.0,3.0,13.0,27.0,6.0,city
2017,逗子市,-22.0,-109.0,-24.0,-5.0,-71.0,-19.0,-17.0,-38.0,-5.0,city
2017,三浦市,-24.0,-104.0,-106.0,-13.0,-63.0,-60.0,-11.0,-41.0,-46.0,city
2017,秦野市,117.0,-299.0,-226.0,76.0,-172.0,-124.0,41.0,-127.0,-102.0,city
2017,厚木市,206.0,-68.0,-191.0,144.0,43.0,-76.0,62.0,-111.0,-115.0,city
2017,大和市,143.0,313.0,286.0,76.0,107.0,201.0,67.0,206.0,85.0,city
2017,伊勢原市,69.0,116.0,-48.0,62.0,99.0,-12.0,7.0,17.0,-36.0,city
2017,海老名市,24.0,199.0,153.0,1.0,155.0,110.0,23.0,44.0,43.0,city
2017,座間市,102.0,91.0,48.0,70.0,-8.0,68.0,32.0,99.0,-20.0,city
2017,南足柄市,-19.0,-67.0,-47.0,-13.0,-33.0,-25.0,-6.0,-34.0,-22.0,city
2017,綾瀬市,13.0,-47.0,45.0,12.0,-16.0,36.0,1.0,-31.0,9.0,city
2017,三浦郡,-21.0,-96.0,-70.0,-19.0,-45.0,-32.0,-2.0,-51.0,-38.0,county
2017,高座郡,17.0,-76.0,-41.0,15.0,-20.0,-8.0,2.0,-56.0,-33.0,county
2017,中郡,-41.0,-119.0,-35.0,-22.0,-62.0,-15.0,-19.0,-57.0,-20.0,county
2017,足柄上郡,-17.0,-99.0,-14.0,-14.0,-36.0,-14.0,-3.0,-63.0,0.0,county
2017,足柄下郡,26.0,-27.0,-89.0,0.0,-18.0,-49.0,26.0,-9.0,-40.0,county
2017,愛甲郡,0.0,-93.0,-54.0,12.0,-28.0,-26.0,-12.0,-65.0,-28.0,county
2017,新潟市,-35.0,-832.0,37.0,-67.0,-439.0,-16.0,32.0,-393.0,53.0,city
2017,長岡市,-106.0,-288.0,-62.0,-84.0,-79.0,-55.0,-22.0,-209.0,-7.0,city
2017,三条市,-84.0,-221.0,-54.0,-38.0,-83.0,-42.0,-46.0,-138.0,-12.0,city
2017,柏崎市,-74.0,-176.0,-50.0,-33.0,-70.0,-22.0,-41.0,-106.0,-28.0,city
2017,新発田市,-33.0,-228.0,-83.0,9.0,-138.0,-50.0,-42.0,-90.0,-33.0,city
2017,小千谷市,-48.0,-86.0,-37.0,-29.0,-40.0,-10.0,-19.0,-46.0,-27.0,city
2017,加茂市,-7.0,-111.0,-38.0,-3.0,-50.0,-12.0,-4.0,-61.0,-26.0,city
2017,十日町市,-99.0,-206.0,-51.0,-49.0,-99.0,-17.0,-50.0,-107.0,-34.0,city
2017,見附市,-54.0,-95.0,-32.0,-24.0,-38.0,-19.0,-30.0,-57.0,-13.0,city
2017,村上市,-74.0,-213.0,-67.0,-51.0,-89.0,-30.0,-23.0,-124.0,-37.0,city
2017,燕市,-101.0,-130.0,7.0,-53.0,-73.0,11.0,-48.0,-57.0,-4.0,city
2017,糸魚川市,-56.0,-116.0,-7.0,-29.0,-55.0,-8.0,-27.0,-61.0,1.0,city
2017,妙高市,-39.0,-94.0,-50.0,-27.0,-27.0,-26.0,-12.0,-67.0,-24.0,city
2017,五泉市,-46.0,-157.0,-50.0,-23.0,-63.0,-33.0,-23.0,-94.0,-17.0,city
2017,上越市,-249.0,-361.0,-35.0,-112.0,-133.0,0.0,-137.0,-228.0,-35.0,city
2017,阿賀野市,-47.0,-128.0,-35.0,-25.0,-65.0,-23.0,-22.0,-63.0,-12.0,city
2017,佐渡市,-61.0,-135.0,18.0,-28.0,-44.0,18.0,-33.0,-91.0,0.0,city
2017,魚沼市,-65.0,-127.0,5.0,-31.0,-62.0,-1.0,-34.0,-65.0,6.0,city
2017,南魚沼市,-89.0,-180.0,-30.0,-48.0,-95.0,-20.0,-41.0,-85.0,-10.0,city
2017,胎内市,-26.0,-84.0,-49.0,-20.0,-26.0,-23.0,-6.0,-58.0,-26.0,city
2017,北蒲原郡,-27.0,-39.0,4.0,-9.0,-21.0,-2.0,-18.0,-18.0,6.0,county
2017,西蒲原郡,-5.0,-16.0,-17.0,-1.0,-9.0,-10.0,-4.0,-7.0,-7.0,county
2017,南蒲原郡,2.0,-52.0,-5.0,1.0,-23.0,-2.0,1.0,-29.0,-3.0,county
2017,東蒲原郡,-19.0,-20.0,-16.0,-6.0,-7.0,-6.0,-13.0,-13.0,-10.0,county
2017,三島郡,-4.0,-14.0,-13.0,-3.0,-7.0,-4.0,-1.0,-7.0,-9.0,county
2017,南魚沼郡,4.0,-22.0,-6.0,8.0,-2.0,-2.0,-4.0,-20.0,-4.0,county
2017,中魚沼郡,-15.0,-59.0,-2.0,-9.0,-28.0,-8.0,-6.0,-31.0,6.0,county
2017,刈羽郡,-1.0,-17.0,-2.0,1.0,-6.0,-7.0,-2.0,-11.0,5.0,county
2017,岩船郡,-9.0,-14.0,9.0,-3.0,-3.0,7.0,-6.0,-11.0,2.0,county
2017,富山市,-70.0,-29.0,191.0,-12.0,80.0,144.0,-58.0,-109.0,47.0,city
2017,高岡市,-43.0,-140.0,-63.0,-15.0,-35.0,-40.0,-28.0,-105.0,-23.0,city
2017,魚津市,-32.0,-41.0,7.0,-9.0,-10.0,9.0,-23.0,-31.0,-2.0,city
2017,氷見市,-58.0,-88.0,-62.0,-34.0,-38.0,-25.0,-24.0,-50.0,-37.0,city
2017,滑川市,-19.0,-60.0,5.0,-17.0,-33.0,4.0,-2.0,-27.0,1.0,city
2017,黒部市,-4.0,29.0,0.0,4.0,45.0,-12.0,-8.0,-16.0,12.0,city
2017,砺波市,-33.0,-38.0,-34.0,-24.0,-31.0,-5.0,-9.0,-7.0,-29.0,city
2017,小矢部市,-23.0,-32.0,-14.0,-6.0,-20.0,-12.0,-17.0,-12.0,-2.0,city
2017,南砺市,-37.0,-78.0,-69.0,-22.0,-39.0,-47.0,-15.0,-39.0,-22.0,city
2017,射水市,-27.0,-124.0,-29.0,-18.0,-48.0,-24.0,-9.0,-76.0,-5.0,city
2017,中新川郡,-38.0,-98.0,-47.0,-15.0,-33.0,-7.0,-23.0,-65.0,-40.0,county
2017,下新川郡,-14.0,-88.0,-71.0,-1.0,-37.0,-24.0,-13.0,-51.0,-47.0,county
2017,金沢市,427.0,-443.0,13.0,324.0,-271.0,-10.0,103.0,-172.0,23.0,city
2017,七尾市,-52.0,-117.0,-87.0,-35.0,-43.0,-34.0,-17.0,-74.0,-53.0,city
2017,小松市,-8.0,-85.0,34.0,-7.0,-30.0,0.0,-1.0,-55.0,34.0,city
2017,輪島市,99.0,-114.0,-42.0,78.0,-68.0,-20.0,21.0,-46.0,-22.0,city
2017,珠洲市,-29.0,-65.0,-42.0,-17.0,-27.0,-23.0,-12.0,-38.0,-19.0,city
2017,加賀市,-57.0,-95.0,-63.0,-36.0,-31.0,-20.0,-21.0,-64.0,-43.0,city
2017,羽咋市,-23.0,-47.0,-24.0,-17.0,-8.0,-8.0,-6.0,-39.0,-16.0,city
2017,かほく市,-8.0,-61.0,68.0,-9.0,-3.0,23.0,1.0,-58.0,45.0,city
2017,白山市,-54.0,-150.0,-23.0,-36.0,-79.0,-14.0,-18.0,-71.0,-9.0,city
2017,能美市,-30.0,-37.0,7.0,-10.0,-15.0,1.0,-20.0,-22.0,6.0,city
2017,野々市市,285.0,-295.0,85.0,239.0,-322.0,51.0,46.0,27.0,34.0,city
2017,能美郡,-11.0,-11.0,1.0,-4.0,-1.0,1.0,-7.0,-10.0,0.0,county
2017,河北郡,-34.0,-100.0,-120.0,-25.0,-29.0,-32.0,-9.0,-71.0,-88.0,county
2017,羽咋郡,-20.0,-97.0,-62.0,-6.0,-42.0,-36.0,-14.0,-55.0,-26.0,county
2017,鹿島郡,-18.0,-29.0,-3.0,-11.0,-18.0,4.0,-7.0,-11.0,-7.0,county
2017,鳳珠郡,6.0,-81.0,-28.0,15.0,-52.0,-14.0,-9.0,-29.0,-14.0,county
2017,福井市,-79.0,-157.0,79.0,-47.0,-58.0,75.0,-32.0,-99.0,4.0,city
2017,敦賀市,-45.0,-41.0,7.0,-37.0,2.0,-3.0,-8.0,-43.0,10.0,city
2017,小浜市,-21.0,-91.0,1.0,-9.0,-41.0,2.0,-12.0,-50.0,-1.0,city
2017,大野市,-26.0,-64.0,-27.0,-4.0,-26.0,-16.0,-22.0,-38.0,-11.0,city
2017,勝山市,-19.0,-65.0,-34.0,-14.0,-42.0,-25.0,-5.0,-23.0,-9.0,city
2017,鯖江市,-38.0,-31.0,21.0,-29.0,1.0,4.0,-9.0,-32.0,17.0,city
2017,あわら市,-12.0,-81.0,-29.0,-4.0,-45.0,-8.0,-8.0,-36.0,-21.0,city
2017,越前市,-59.0,-139.0,-3.0,-25.0,-48.0,-1.0,-34.0,-91.0,-2.0,city
2017,坂井市,-34.0,-135.0,-84.0,-16.0,-69.0,-53.0,-18.0,-66.0,-31.0,city
2017,吉田郡,14.0,-47.0,-24.0,9.0,-25.0,-2.0,5.0,-22.0,-22.0,county
2017,今立郡,-1.0,-4.0,-8.0,-1.0,-2.0,-1.0,0.0,-2.0,-7.0,county
2017,南条郡,-10.0,-29.0,-5.0,-5.0,-16.0,0.0,-5.0,-13.0,-5.0,county
2017,丹生郡,-10.0,-69.0,-28.0,-6.0,-35.0,-17.0,-4.0,-34.0,-11.0,county
2017,三方郡,-13.0,-6.0,-14.0,-2.0,-3.0,-3.0,-11.0,-3.0,-11.0,county
2017,大飯郡,-33.0,-40.0,1.0,-17.0,2.0,2.0,-16.0,-42.0,-1.0,county
2017,三方上中郡,-21.0,-36.0,-20.0,-12.0,-11.0,-17.0,-9.0,-25.0,-3.0,county
2017,甲府市,141.0,-346.0,-96.0,84.0,-176.0,-88.0,57.0,-170.0,-8.0,city
2017,富士吉田市,-40.0,-105.0,-38.0,-23.0,-42.0,-34.0,-17.0,-63.0,-4.0,city
2017,都留市,248.0,-341.0,-19.0,69.0,-139.0,-25.0,179.0,-202.0,6.0,city
2017,山梨市,-23.0,-92.0,-36.0,-23.0,-48.0,-17.0,0.0,-44.0,-19.0,city
2017,大月市,20.0,-172.0,-71.0,11.0,-81.0,-33.0,9.0,-91.0,-38.0,city
2017,韮崎市,-30.0,-103.0,-29.0,-11.0,-34.0,-5.0,-19.0,-69.0,-24.0,city
2017,南アルプス市,-59.0,-145.0,-47.0,-36.0,-65.0,-15.0,-23.0,-80.0,-32.0,city
2017,北杜市,-58.0,-153.0,-34.0,-38.0,-65.0,-32.0,-20.0,-88.0,-2.0,city
2017,甲斐市,-39.0,4.0,80.0,-21.0,2.0,60.0,-18.0,2.0,20.0,city
2017,笛吹市,-44.0,-132.0,-14.0,-21.0,-67.0,7.0,-23.0,-65.0,-21.0,city
2017,上野原市,-2.0,-125.0,-45.0,4.0,-59.0,-25.0,-6.0,-66.0,-20.0,city
2017,甲州市,-30.0,-137.0,-42.0,-15.0,-62.0,-9.0,-15.0,-75.0,-33.0,city
2017,中央市,-20.0,-48.0,-45.0,-18.0,-12.0,-34.0,-2.0,-36.0,-11.0,city
2017,西八代郡,-9.0,-34.0,-13.0,-7.0,-17.0,-5.0,-2.0,-17.0,-8.0,county
2017,南巨摩郡,-26.0,-119.0,-68.0,-16.0,-45.0,-38.0,-10.0,-74.0,-30.0,county
2017,中巨摩郡,-16.0,33.0,76.0,-15.0,7.0,35.0,-1.0,26.0,41.0,county
2017,南都留郡,11.0,-62.0,-1.0,10.0,5.0,5.0,1.0,-67.0,-6.0,county
2017,北都留郡,-3.0,6.0,-2.0,-2.0,5.0,0.0,-1.0,1.0,-2.0,county
2017,長野市,-243.0,-235.0,70.0,-126.0,-113.0,-72.0,-117.0,-122.0,142.0,city
2017,松本市,-68.0,-170.0,65.0,-36.0,-36.0,-8.0,-32.0,-134.0,73.0,city
2017,上田市,-18.0,-141.0,-15.0,-17.0,-32.0,16.0,-1.0,-109.0,-31.0,city
2017,岡谷市,-42.0,-56.0,10.0,-30.0,-13.0,4.0,-12.0,-43.0,6.0,city
2017,飯田市,-107.0,-134.0,12.0,-70.0,-23.0,3.0,-37.0,-111.0,9.0,city
2017,諏訪市,-55.0,0.0,13.0,-30.0,10.0,11.0,-25.0,-10.0,2.0,city
2017,須坂市,-53.0,-64.0,-38.0,-32.0,-26.0,-16.0,-21.0,-38.0,-22.0,city
2017,小諸市,-55.0,-66.0,23.0,-31.0,-33.0,13.0,-24.0,-33.0,10.0,city
2017,伊那市,-68.0,-70.0,22.0,-33.0,-19.0,19.0,-35.0,-51.0,3.0,city
2017,駒ヶ根市,-41.0,-77.0,9.0,-21.0,-14.0,-8.0,-20.0,-63.0,17.0,city
2017,中野市,-41.0,-119.0,-60.0,-20.0,-50.0,-24.0,-21.0,-69.0,-36.0,city
2017,大町市,-47.0,-57.0,-33.0,-17.0,-20.0,-18.0,-30.0,-37.0,-15.0,city
2017,飯山市,-30.0,-66.0,-35.0,-15.0,-25.0,-16.0,-15.0,-41.0,-19.0,city
2017,茅野市,45.0,-33.0,-10.0,52.0,-24.0,-3.0,-7.0,-9.0,-7.0,city
2017,塩尻市,-63.0,-2.0,48.0,-26.0,46.0,6.0,-37.0,-48.0,42.0,city
2017,佐久市,-99.0,-112.0,47.0,-53.0,-39.0,24.0,-46.0,-73.0,23.0,city
2017,千曲市,-31.0,-112.0,-51.0,-20.0,-59.0,-5.0,-11.0,-53.0,-46.0,city
2017,東御市,-34.0,-74.0,3.0,-16.0,-43.0,-5.0,-18.0,-31.0,8.0,city
2017,安曇野市,-120.0,-53.0,4.0,-59.0,-28.0,5.0,-61.0,-25.0,-1.0,city
2017,南佐久郡,-38.0,-80.0,-10.0,-18.0,-35.0,-13.0,-20.0,-45.0,3.0,county
2017,北佐久郡,-57.0,22.0,-35.0,-30.0,23.0,-9.0,-27.0,-1.0,-26.0,county
2017,小県郡,-8.0,-48.0,-30.0,-6.0,-20.0,-16.0,-2.0,-28.0,-14.0,county
2017,諏訪郡,-31.0,-74.0,-61.0,-10.0,-19.0,-28.0,-21.0,-55.0,-33.0,county
2017,上伊那郡,-64.0,-94.0,-36.0,-35.0,0.0,11.0,-29.0,-94.0,-47.0,county
2017,下伊那郡,-105.0,-170.0,-43.0,-51.0,-81.0,-4.0,-54.0,-89.0,-39.0,county
2017,木曽郡,-34.0,-71.0,-29.0,-25.0,-23.0,-7.0,-9.0,-48.0,-22.0,county
2017,東筑摩郡,-21.0,-46.0,3.0,-9.0,-20.0,2.0,-12.0,-26.0,1.0,county
2017,北安曇郡,-29.0,-77.0,-11.0,-4.0,-36.0,-14.0,-25.0,-41.0,3.0,county
2017,埴科郡,-25.0,-14.0,-15.0,-13.0,-9.0,-9.0,-12.0,-5.0,-6.0,county
2017,上高井郡,-22.0,-60.0,0.0,-11.0,-26.0,-7.0,-11.0,-34.0,7.0,county
2017,下高井郡,-16.0,-76.0,-40.0,-18.0,-42.0,-9.0,2.0,-34.0,-31.0,county
2017,上水内郡,-28.0,-44.0,-38.0,-15.0,-17.0,-22.0,-13.0,-27.0,-16.0,county
2017,下水内郡,-2.0,-7.0,3.0,0.0,1.0,1.0,-2.0,-8.0,2.0,county
2017,岐阜市,-3.0,-270.0,-193.0,-45.0,-186.0,-45.0,42.0,-84.0,-148.0,city
2017,大垣市,61.0,-47.0,-45.0,29.0,-51.0,22.0,32.0,4.0,-67.0,city
2017,高山市,-133.0,-155.0,-37.0,-67.0,-82.0,3.0,-66.0,-73.0,-40.0,city
2017,多治見市,-74.0,-211.0,-142.0,-44.0,-96.0,-76.0,-30.0,-115.0,-66.0,city
2017,関市,-39.0,-171.0,-142.0,-1.0,-81.0,-68.0,-38.0,-90.0,-74.0,city
2017,中津川市,-84.0,-138.0,-61.0,-41.0,-54.0,-21.0,-43.0,-84.0,-40.0,city
2017,美濃市,4.0,-64.0,-27.0,6.0,-24.0,-19.0,-2.0,-40.0,-8.0,city
2017,瑞浪市,-141.0,-62.0,-42.0,-82.0,-23.0,5.0,-59.0,-39.0,-47.0,city
2017,羽島市,-28.0,-95.0,-47.0,-21.0,-44.0,-11.0,-7.0,-51.0,-36.0,city
2017,恵那市,-59.0,-139.0,-88.0,-28.0,-54.0,-33.0,-31.0,-85.0,-55.0,city
2017,美濃加茂市,19.0,-43.0,48.0,18.0,-13.0,36.0,1.0,-30.0,12.0,city
2017,土岐市,-20.0,-87.0,-59.0,-24.0,-40.0,-24.0,4.0,-47.0,-35.0,city
2017,各務原市,-15.0,-59.0,-98.0,8.0,10.0,-57.0,-23.0,-69.0,-41.0,city
2017,可児市,-24.0,-129.0,-66.0,-8.0,-44.0,-9.0,-16.0,-85.0,-57.0,city
2017,山県市,-30.0,-72.0,-46.0,-19.0,-31.0,-14.0,-11.0,-41.0,-32.0,city
2017,瑞穂市,34.0,7.0,55.0,31.0,-27.0,25.0,3.0,34.0,30.0,city
2017,飛騨市,-44.0,-64.0,-17.0,-29.0,-11.0,-10.0,-15.0,-53.0,-7.0,city
2017,本巣市,-25.0,-101.0,-66.0,-30.0,-53.0,-29.0,5.0,-48.0,-37.0,city
2017,郡上市,-64.0,-147.0,-60.0,-40.0,-53.0,-20.0,-24.0,-94.0,-40.0,county
2017,下呂市,-68.0,-126.0,-28.0,-50.0,-60.0,-12.0,-18.0,-66.0,-16.0,city
2017,海津市,-28.0,-126.0,-85.0,-17.0,-57.0,-33.0,-11.0,-69.0,-52.0,city
2017,羽島郡,-11.0,44.0,148.0,-19.0,33.0,88.0,8.0,11.0,60.0,county
2017,養老郡,-33.0,-73.0,-93.0,-16.0,-42.0,-34.0,-17.0,-31.0,-59.0,county
2017,不破郡,-12.0,-49.0,-55.0,-6.0,-19.0,-34.0,-6.0,-30.0,-21.0,county
2017,安八郡,-17.0,-49.0,-73.0,-2.0,-7.0,-34.0,-15.0,-42.0,-39.0,county
2017,揖斐郡,-89.0,-188.0,-136.0,-51.0,-79.0,-81.0,-38.0,-109.0,-55.0,county
2017,本巣郡,-6.0,-24.0,2.0,2.0,-6.0,10.0,-8.0,-18.0,-8.0,county
2017,加茂郡,-50.0,-116.0,-69.0,-22.0,-72.0,-44.0,-28.0,-44.0,-25.0,county
2017,可児郡,-3.0,-57.0,-41.0,3.0,-28.0,-19.0,-6.0,-29.0,-22.0,county
2017,大野郡,0.0,-6.0,1.0,0.0,-2.0,-1.0,0.0,-4.0,2.0,county
2017,静岡市,-114.0,-205.0,-90.0,-49.0,-76.0,7.0,-65.0,-129.0,-97.0,city
2017,浜松市,-373.0,-141.0,123.0,-195.0,64.0,54.0,-178.0,-205.0,69.0,city
2017,沼津市,-82.0,-185.0,-97.0,-27.0,-14.0,-39.0,-55.0,-171.0,-58.0,city
2017,熱海市,35.0,-39.0,-41.0,14.0,-28.0,-10.0,21.0,-11.0,-31.0,city
